episode,env_seed,obs_mode,network_type,dueling,double_dqn,per,n_step,lexicographic,return,steps,score,broken_bricks,remaining_bricks,clear,lives,terminal_reason,epsilon,loss,td_error_abs_mean,q_mean,q_max,replay_size,global_step,wall_clock_sec
2284,2284,hybrid,cnn,1,1,0,1,0,4540.899999999961,910,23,23,59,0,0,no_lives,0.050000000000000044,4.013799548280108,4.4016647611345565,91.16410024454305,583.6557388808701,100000,555057,5.561977998993825
2285,2285,hybrid,cnn,1,1,0,1,0,149.03000000000054,97,1,1,81,0,0,no_lives,0.050000000000000044,4.047153699029352,4.433724393549654,91.51467368529015,588.7885465326998,100000,555154,0.5990028149681166
2286,2286,hybrid,cnn,1,1,0,1,0,148.4400000000008,156,1,1,81,0,0,no_lives,0.050000000000000044,4.1022043495606155,4.492993195851644,90.92838336259891,564.8637949625651,100000,555310,0.970673072966747
2287,2287,hybrid,cnn,1,1,0,1,0,947.2900000000018,271,5,5,77,0,0,no_lives,0.050000000000000044,3.933162322783382,4.320672462787136,91.19897846630138,591.5248524570817,100000,555581,1.6803176529938355
2288,2288,hybrid,cnn,1,1,0,1,0,1138.9800000000096,1102,6,6,76,0,0,no_lives,0.050000000000000044,3.9800055875103184,4.3676373653533025,91.20839299999867,584.3216427008599,100000,556683,6.79062335198978
2289,2289,hybrid,cnn,1,1,0,1,0,548.3800000000012,162,3,3,79,0,0,no_lives,0.050000000000000044,4.016393423816304,4.406912101639642,91.34242799546983,586.6705672652633,100000,556845,0.9957373730139807
2290,2290,hybrid,cnn,1,1,0,1,0,8923.819999999603,2618,45,45,37,0,0,no_lives,0.050000000000000044,4.027806806691828,4.415788221987629,92.15998919015627,597.4671076110886,100000,559463,15.490504040033557
2291,2291,hybrid,cnn,1,1,0,1,0,148.2400000000009,176,1,1,81,0,0,no_lives,0.050000000000000044,4.041866855187849,4.432428145950491,92.41531978953968,591.0118288560348,100000,559639,1.083610182045959
2292,2292,hybrid,cnn,1,1,0,1,0,1346.1800000000032,382,7,7,75,0,0,no_lives,0.050000000000000044,4.088758977607907,4.4781841563928815,92.69379502940552,596.2340483340918,100000,560021,2.359079218003899
2293,2293,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,3.9105838874373773,4.292649753165968,92.51072076354365,579.5799212214922,100000,560120,0.6137225370039232
2294,2294,hybrid,cnn,1,1,0,1,0,346.8600000000025,314,2,2,80,0,0,no_lives,0.050000000000000044,4.053896326168328,4.441467594948544,91.57282760036979,589.5368819510102,100000,560434,1.9456358390161768
2295,2295,hybrid,cnn,1,1,0,1,0,345.250000000004,475,2,2,80,0,0,no_lives,0.050000000000000044,4.017655513914008,4.4075424696269785,91.75886349326686,589.5667959755345,100000,560909,2.925770345958881
2296,2296,hybrid,cnn,1,1,0,1,0,547.1200000000023,288,3,3,79,0,0,no_lives,0.050000000000000044,3.9680385092894235,4.352673619157738,91.23293958769904,590.8806440565321,100000,561197,1.7778991339728236
2297,2297,hybrid,cnn,1,1,0,1,0,149.19000000000045,81,1,1,81,0,0,no_lives,0.050000000000000044,4.0750795911859585,4.465189633546053,91.94841822871456,573.4136431658709,100000,561278,0.5003496340359561
2298,2298,hybrid,cnn,1,1,0,1,0,546.9500000000024,305,3,3,79,0,0,no_lives,0.050000000000000044,4.0860952033371225,4.47784013904509,92.50173715059874,588.9727823226178,100000,561583,1.883067534014117
2299,2299,hybrid,cnn,1,1,0,1,0,148.4000000000008,160,1,1,81,0,0,no_lives,0.050000000000000044,4.137020193040371,4.526421581953764,91.32530097961425,579.1812505722046,100000,561743,0.9951522189658135
2300,2300,hybrid,cnn,1,1,0,1,0,14100.999999999072,4900,71,71,11,0,0,no_lives,0.050000000000000044,4.123113163198743,4.513356716632843,93.64131301879883,600.5520501646704,100000,566643,27.321353114035446
2301,2301,hybrid,cnn,1,1,0,1,0,2540.799999999921,920,13,13,69,0,0,no_lives,0.050000000000000044,4.061363826497741,4.451167927876763,92.9436340663744,599.7043122664742,100000,567563,5.528797929990105
2302,2302,hybrid,cnn,1,1,0,1,0,4933.809999999795,1619,25,25,57,0,0,no_lives,0.050000000000000044,4.065328763766816,4.455149241182965,92.60257841585005,595.3122690541278,100000,569182,9.577506033005193
2303,2303,hybrid,cnn,1,1,0,1,0,1541.8800000000072,812,8,8,74,0,0,no_lives,0.050000000000000044,4.070783505298821,4.4643073381461535,92.38498536471663,593.8897358936629,100000,569994,4.928344257001299
2304,2304,hybrid,cnn,1,1,0,1,0,347.5400000000019,246,2,2,80,0,0,no_lives,0.050000000000000044,3.957450839562145,4.342398191855206,92.67308196401208,600.3895460919636,100000,570240,1.4998839700128883
2305,2305,hybrid,cnn,1,1,0,1,0,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,4.10610781894641,4.497488785325811,91.78832322024228,577.1400232207909,100000,570329,0.5424434370361269
2306,2306,hybrid,cnn,1,1,0,1,0,347.5000000000019,250,2,2,80,0,0,no_lives,0.050000000000000044,4.024650996685028,4.4164002161026,92.64274038696288,595.8818012695313,100000,570579,1.529111907002516
2307,2307,hybrid,cnn,1,1,0,1,0,349.1000000000005,90,2,2,80,0,0,no_lives,0.050000000000000044,4.07168939113617,4.4654396057128904,92.21308347913954,583.9935807969835,100000,570669,0.5460782939917408
2308,2308,hybrid,cnn,1,1,0,1,0,348.3100000000012,169,2,2,80,0,0,no_lives,0.050000000000000044,4.098829856285682,4.491792051044442,92.36361301580125,606.5716829017774,100000,570838,1.0321318359929137
2309,2309,hybrid,cnn,1,1,0,1,0,945.9200000000034,408,5,5,77,0,0,no_lives,0.050000000000000044,4.040536090147262,4.427402456017101,92.89764869914336,597.541571299235,100000,571246,2.47531881503528
2310,2310,hybrid,cnn,1,1,0,1,0,148.96000000000058,104,1,1,81,0,0,no_lives,0.050000000000000044,4.0515271792045,4.441885721225005,92.92520258976863,576.8440695542556,100000,571350,0.6325217930134386
2311,2311,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,4.039433743642724,4.430759725363358,91.55861323812734,593.5469549427862,100000,571442,0.5612707510008477
2312,2312,hybrid,cnn,1,1,0,1,0,149.2800000000004,72,1,1,81,0,0,no_lives,0.050000000000000044,4.028226163652208,4.418110768000285,92.11923578050401,603.1624887254503,100000,571514,0.4361345950164832
2313,2313,hybrid,cnn,1,1,0,1,0,548.0400000000014,196,3,3,79,0,0,no_lives,0.050000000000000044,4.013228460234039,4.404427814240358,92.15225784146055,600.9761719995615,100000,571710,1.181438656989485
2314,2314,hybrid,cnn,1,1,0,1,0,349.0800000000005,92,2,2,80,0,0,no_lives,0.050000000000000044,4.18090107648269,4.5743332764376765,92.68841436634894,603.9575799029807,100000,571802,0.5579705889686011
2315,2315,hybrid,cnn,1,1,0,1,0,547.4900000000017,251,3,3,79,0,0,no_lives,0.050000000000000044,3.9767733964312124,4.363717075363098,92.18344751487216,595.6074330607258,100000,572053,1.518170708033722
2316,2316,hybrid,cnn,1,1,0,1,0,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,3.9870400627454123,4.371825657784939,92.61305514971416,613.7587652206421,100000,572149,0.5841503190458752
2317,2317,hybrid,cnn,1,1,0,1,0,148.98000000000056,102,1,1,81,0,0,no_lives,0.050000000000000044,3.88139129152485,4.270138298763948,91.46069672528435,614.4825173172296,100000,572251,0.6176907779881731
2318,2318,hybrid,cnn,1,1,0,1,0,1343.4400000000057,656,7,7,75,0,0,no_lives,0.050000000000000044,4.050199009296371,4.440812833062032,92.07505464553833,594.1823606723692,100000,572907,3.950480940984562
2319,2319,hybrid,cnn,1,1,0,1,0,746.5300000000028,347,4,4,78,0,0,no_lives,0.050000000000000044,4.006440091888911,4.394242025246194,92.64236199546616,602.8056687236863,100000,573254,2.0996394520043395
2320,2320,hybrid,cnn,1,1,0,1,0,148.45000000000078,155,1,1,81,0,0,no_lives,0.050000000000000044,3.940797476614675,4.328292299086048,91.97682391751196,601.0409656155493,100000,573409,0.9382928239647299
2321,2321,hybrid,cnn,1,1,0,1,0,4533.279999999798,1672,23,23,59,0,0,no_lives,0.050000000000000044,3.9856713022769354,4.375436975625143,91.93605158773906,598.981703269995,100000,575081,9.89636640396202
2322,2322,hybrid,cnn,1,1,0,1,0,348.3400000000012,166,2,2,80,0,0,no_lives,0.050000000000000044,3.903155109250402,4.293302620749876,92.1454080788486,602.1950040150838,100000,575247,1.0050992260221392
2323,2323,hybrid,cnn,1,1,0,1,0,348.2400000000009,176,2,2,80,0,0,no_lives,0.050000000000000044,3.9546925472942265,4.344633675434372,91.36927500638095,584.1778391057795,100000,575423,1.0660870320280083
2324,2324,hybrid,cnn,1,1,0,1,0,747.4900000000018,251,4,4,78,0,0,no_lives,0.050000000000000044,3.968156332038788,4.359640787322208,91.70586918074771,583.4721143502163,100000,575674,1.5266743749962188
2325,2325,hybrid,cnn,1,1,0,1,0,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,3.997511027904039,4.385878568284967,91.69657769363917,584.1998870506716,100000,575763,0.548302187002264
2326,2326,hybrid,cnn,1,1,0,1,0,4534.009999999865,1599,23,23,59,0,0,no_lives,0.050000000000000044,3.8678430595421807,4.256028543270104,90.85563005992515,593.6755961405627,100000,577362,9.511589115019888
2327,2327,hybrid,cnn,1,1,0,1,0,348.530000000001,147,2,2,80,0,0,no_lives,0.050000000000000044,3.892409563064575,4.2826617623673,90.83723205774008,581.8438056374894,100000,577509,0.8888608579873107
2328,2328,hybrid,cnn,1,1,0,1,0,148.92000000000058,108,1,1,81,0,0,no_lives,0.050000000000000044,3.851213205743719,4.238270262877147,90.62354151407878,585.3500934176975,100000,577617,0.6548017910099588
2329,2329,hybrid,cnn,1,1,0,1,0,748.2400000000014,176,4,4,78,0,0,no_lives,0.050000000000000044,3.8867496333338996,4.275622959841382,90.80444006486373,594.7910818620162,100000,577793,1.066883446997963
2330,2330,hybrid,cnn,1,1,0,1,0,347.51000000000204,249,2,2,80,0,0,no_lives,0.050000000000000044,3.84200808417845,4.225825127827594,91.08954010622568,590.5933896719691,100000,578042,1.5051411939784884
2331,2331,hybrid,cnn,1,1,0,1,0,945.1200000000041,488,5,5,77,0,0,no_lives,0.050000000000000044,3.8659473630737087,4.253795225600728,90.81380930103239,599.4984395386742,100000,578530,2.944194648996927
2332,2332,hybrid,cnn,1,1,0,1,0,149.03000000000054,97,1,1,81,0,0,no_lives,0.050000000000000044,4.0124360212345715,4.4029070716543295,91.0286508933785,596.3202697124677,100000,578627,0.5871901659993455
2333,2333,hybrid,cnn,1,1,0,1,0,348.48000000000116,152,2,2,80,0,0,no_lives,0.050000000000000044,3.8212902561614386,4.210037772592745,89.9963122919986,577.1031656767193,100000,578779,0.9215533200185746
2334,2334,hybrid,cnn,1,1,0,1,0,745.6900000000036,431,4,4,78,0,0,no_lives,0.050000000000000044,3.817815854211971,4.203335419055204,90.13460838158556,584.0923690618882,100000,579210,2.620586089033168
2335,2335,hybrid,cnn,1,1,0,1,0,148.98000000000056,102,1,1,81,0,0,no_lives,0.050000000000000044,3.7513039112091064,4.138023002474916,90.07791264851888,593.3470064051011,100000,579312,0.616725217027124
2336,2336,hybrid,cnn,1,1,0,1,0,349.1000000000005,90,2,2,80,0,0,no_lives,0.050000000000000044,3.929923141002655,4.318330807156033,90.56447898017035,580.7440711127388,100000,579402,0.544945779023692
2337,2337,hybrid,cnn,1,1,0,1,0,548.3800000000011,162,3,3,79,0,0,no_lives,0.050000000000000044,3.941108729368375,4.326741245057848,90.27377988085334,587.4310146378882,100000,579564,0.982598316972144
2338,2338,hybrid,cnn,1,1,0,1,0,148.94000000000057,106,1,1,81,0,0,no_lives,0.050000000000000044,3.7810754056246774,4.169477219851512,90.44443555148143,587.6852673224683,100000,579670,0.6411120429984294
2339,2339,hybrid,cnn,1,1,0,1,0,1343.7100000000053,629,7,7,75,0,0,no_lives,0.050000000000000044,3.8206428892093167,4.206246087774753,90.23657510390532,589.0997438173036,100000,580299,3.796598097018432
2340,2340,hybrid,cnn,1,1,0,1,0,1541.430000000007,857,8,8,74,0,0,no_lives,0.050000000000000044,3.874277748749999,4.262932974927762,90.63655364527307,596.7063178793552,100000,581156,5.154641264001839
2341,2341,hybrid,cnn,1,1,0,1,0,346.06000000000324,394,2,2,80,0,0,no_lives,0.050000000000000044,3.8204242308732823,4.210080805163698,90.91923530694797,603.1966478376825,100000,581550,2.3801778400084004
2342,2342,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,4.090573287528494,4.479361072830532,91.00631208005159,614.2669329435929,100000,581642,0.5570684409467503
2343,2343,hybrid,cnn,1,1,0,1,0,943.6700000000055,633,5,5,77,0,0,no_lives,0.050000000000000044,3.7857789258821315,4.1717235194563305,90.94678805865006,605.024999055064,100000,582275,3.8246747410157695
2344,2344,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,3.7040608740867453,4.092604299809071,91.18134924705993,609.1692485403507,100000,582369,0.5776014070142992
2345,2345,hybrid,cnn,1,1,0,1,0,747.8100000000018,219,4,4,78,0,0,no_lives,0.050000000000000044,3.853347873578877,4.243418184045243,91.48607670335466,620.0595149906803,100000,582588,1.3456023129983805
2346,2346,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,3.80932746542261,4.199800841351773,91.01130116239507,620.6382761204496,100000,582682,0.5798395639867522
2347,2347,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,4.068340559115355,4.457566348985694,90.72484992016321,592.2796648398213,100000,582769,0.5356694870279171
2348,2348,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,3.922923954243356,4.313002325118856,91.14395368860123,614.8891341838431,100000,582863,0.5841736329603009
2349,2349,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,3.9019666296063047,4.2919127603974,90.54213336983112,594.5146009657118,100000,582962,0.6096267490065657
2350,2350,hybrid,cnn,1,1,0,1,0,545.7400000000035,426,3,3,79,0,0,no_lives,0.050000000000000044,3.805221699213198,4.1899293616344115,90.84564212566251,606.7274587568543,100000,583388,2.620354206999764
2351,2351,hybrid,cnn,1,1,0,1,0,3936.0499999999256,1395,20,20,62,0,0,no_lives,0.050000000000000044,3.87930785686739,4.267593858746218,90.95411083262454,601.3666697949919,100000,584783,8.41480246098945
2352,2352,hybrid,cnn,1,1,0,1,0,747.570000000002,243,4,4,78,0,0,no_lives,0.050000000000000044,3.9105470553347113,4.296882148632787,91.12841351042069,618.303412417816,100000,585026,1.482444983033929
2353,2353,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,3.911605029664141,4.289994255025336,91.58015206519593,607.0570996872922,100000,585120,0.5796254919841886
2354,2354,hybrid,cnn,1,1,0,1,0,149.15000000000046,85,1,1,81,0,0,no_lives,0.050000000000000044,3.5849323455025166,3.969251304514268,90.71938647101908,600.2580052992877,100000,585205,0.5187076389556751
2355,2355,hybrid,cnn,1,1,0,1,0,3939.9799999998822,1002,20,20,62,0,0,no_lives,0.050000000000000044,3.875529310065591,4.262295859302589,91.4083219516777,605.2615781011219,100000,586207,5.978025735996198
2356,2356,hybrid,cnn,1,1,0,1,0,149.02000000000052,98,1,1,81,0,0,no_lives,0.050000000000000044,3.77575038525523,4.1619095559022865,91.75540503677057,611.4235438132773,100000,586305,0.5938680040417239
2357,2357,hybrid,cnn,1,1,0,1,0,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,3.842535924343836,4.229299675850641,92.45570691426595,610.8340421404157,100000,586389,0.5071214030031115
2358,2358,hybrid,cnn,1,1,0,1,0,545.240000000004,476,3,3,79,0,0,no_lives,0.050000000000000044,3.878622066073057,4.268418288531423,91.9681512528107,605.3125166692654,100000,586865,2.8753288370207883
2359,2359,hybrid,cnn,1,1,0,1,0,546.8900000000021,311,3,3,79,0,0,no_lives,0.050000000000000044,3.8434048270105934,4.225738969263157,90.73343935656777,584.8257836835561,100000,587176,1.9134370720130391
2360,2360,hybrid,cnn,1,1,0,1,0,548.1700000000013,183,3,3,79,0,0,no_lives,0.050000000000000044,3.8145031245028385,4.19889732657886,90.88154531176625,606.3718495186561,100000,587359,1.108939634053968
2361,2361,hybrid,cnn,1,1,0,1,0,947.410000000002,259,5,5,77,0,0,no_lives,0.050000000000000044,3.8269203804634713,4.213852620032763,91.61922310494087,618.3231493386522,100000,587618,1.562966867000796
2362,2362,hybrid,cnn,1,1,0,1,0,149.10000000000048,90,1,1,81,0,0,no_lives,0.050000000000000044,3.768557627995809,4.154377200868395,91.03892864651151,588.0352064344618,100000,587708,0.5448090140125714
2363,2363,hybrid,cnn,1,1,0,1,0,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,3.67808732419911,4.066522480237602,90.51751928046198,582.165343936127,100000,587809,0.6133479499840178
2364,2364,hybrid,cnn,1,1,0,1,0,547.1100000000022,289,3,3,79,0,0,no_lives,0.050000000000000044,3.834763731510994,4.218488609089571,91.30515421303086,583.54444436466,100000,588098,1.747492520022206
2365,2365,hybrid,cnn,1,1,0,1,0,1542.3300000000067,767,8,8,74,0,0,no_lives,0.050000000000000044,3.7497454950054125,4.135576479748921,90.63345982478215,600.9536229100034,100000,588865,4.65425637998851
2366,2366,hybrid,cnn,1,1,0,1,0,347.6100000000016,239,2,2,80,0,0,no_lives,0.050000000000000044,3.661191794164011,4.040643991286784,90.5111750199705,589.6103851446048,100000,589104,1.4477502199588344
2367,2367,hybrid,cnn,1,1,0,1,0,149.03000000000054,97,1,1,81,0,0,no_lives,0.050000000000000044,3.7373629071048855,4.122480193364251,90.477351788393,591.3103854779116,100000,589201,0.5913377580000088
2368,2368,hybrid,cnn,1,1,0,1,0,7129.359999999717,2064,36,36,46,0,0,no_lives,0.050000000000000044,3.761604236944239,4.146107507306476,90.48204543609027,579.893593322399,100000,591265,12.201571130019147
2369,2369,hybrid,cnn,1,1,0,1,0,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,3.7411920456659224,4.1261820793151855,90.30917812529064,585.9043818882534,100000,591349,0.517743855016306
2370,2370,hybrid,cnn,1,1,0,1,0,2342.4599999999646,754,12,12,70,0,0,no_lives,0.050000000000000044,3.790667631107553,4.174926670539917,90.63006361093699,584.392814049354,100000,592103,4.590726334019564
2371,2371,hybrid,cnn,1,1,0,1,0,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,3.8927980405943736,4.277554656778063,91.61273583911714,593.6377378191266,100000,592187,0.5172146400436759
2372,2372,hybrid,cnn,1,1,0,1,0,947.3500000000021,265,5,5,77,0,0,no_lives,0.050000000000000044,3.8108092645429217,4.196191727440312,90.54009572155071,577.2594323500148,100000,592452,1.6263413359993137
2373,2373,hybrid,cnn,1,1,0,1,0,149.18000000000046,82,1,1,81,0,0,no_lives,0.050000000000000044,3.834387421607971,4.221753009935704,90.95926331310737,572.2166521025867,100000,592534,0.5046187420375645
2374,2374,hybrid,cnn,1,1,0,1,0,548.1000000000014,190,3,3,79,0,0,no_lives,0.050000000000000044,3.8714764808353626,4.260733877985101,91.25160213269686,585.1482550370066,100000,592724,1.1676950770197436
2375,2375,hybrid,cnn,1,1,0,1,0,149.10000000000048,90,1,1,81,0,0,no_lives,0.050000000000000044,3.7494324604670206,4.137088863054911,91.22917522854276,589.7928378634982,100000,592814,0.5576902109896764
2376,2376,hybrid,cnn,1,1,0,1,0,348.47000000000105,153,2,2,80,0,0,no_lives,0.050000000000000044,3.8417345223083994,4.230573791304445,91.50913607528786,592.942538990694,100000,592967,0.9416867779800668
2377,2377,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,3.504603138436442,3.882005644881207,92.11788691645083,571.0815472810165,100000,593059,0.5697632359806448
2378,2378,hybrid,cnn,1,1,0,1,0,148.52000000000075,148,1,1,81,0,0,no_lives,0.050000000000000044,3.747222336562904,4.132598314736341,92.09696053169868,597.4479714470941,100000,593207,0.9097743150196038
